srch_id,item_id,item_title,item_add1,item_add2
354,4253355,Don Jose Mexican Restaurant,2601  10th St,"Wichita Falls, TX 76309"
355,4254512,Don Pepe Products,316 N 1st St,"Fresno, CA 93702"
356,4304046,Down the Hatch,292 Candlewood Lake Road,"Brookfield, CT 06804"
357,4309919,Downtown Seafood,130  3rd St,"Baton Rouge, LA 70801"
358,4320183,Dragon Garden,180  Westview Shopping Ctr,"Albany, KY 42602"
359,4320363,Dragon Inn,3257  Davie Blvd,"Fort Lauderdale, FL 33312"
360,4321381,Green Bamboo Wok-Crossroads,"15600 NE 8th St, Ste PM2","Bellevue, WA 98008"
361,4377518,Dunkin' Donuts,1500 S Harbor City Blvd,"Melbourne, FL"
362,4390965,Durham Tap Room,60  Main St,"Durham, NH 03824"
363,4423596,Emr Service,"Wilmington, DE 19890",
364,4445473,Generations Bar & Grill,16 E 7th St,"Grafton, ND 58237"
365,4465064,Kara's Kitchen,916  Main St,"Unionville, MO 63565"
366,4471947,East Side Cafe,720 E Center St,"Pryor, OK 74361"
367,4479537,Eastern China Chinese Restaurant,"9613 N College Ave, Ste A","Indianapolis, IN 46280"
368,4496872,Eastz Cafe and Catering,400 S Monroe St,"Tallahassee, FL 32399"
369,4503974,Echo Lake Cafe,1195  Swan Hwy,"Bigfork, MT 59911"
370,4535952,Edison Lunch Box,"2200  Dr Martin Luther King Blvd, Ste 2","Fort Myers, FL 33901"
371,4571713,Einstein Bros Bagels,41 S High St,"Columbus, OH"
372,4575422,El Adobe Cafe,55 W Arroyo St,"Reno, NV 89509"
373,4576007,Azteca Mexican Restaurant,2040  Coliseum Dr,"Hampton, VA 23666"
374,4576614,El Burrito,934  Harden St,"Columbia, SC 29205"
375,4578376,El Chapulin Restaurant,118 S Winter St,"Adrian, MI 49221"
376,4578689,El Chicano Mexican Restaurant & Cantina,103  Center Ave,"Kodiak, AK 99615"
377,4579236,El Conquistador Restaurant,1601  Buffalo Jones Ave,"Garden City, KS 67846"
378,4580711,El Durango,489 S Federal Blvd,"Riverton, WY 82501"
379,4581393,El Girasol Mexican Restairamt,"102 E 14th Ave, Ste F","Cordele, GA 31015"
380,4584285,El Nogal Mexican Restaurant,1605 N Saint Marys St,"San Antonio, TX 78215"
381,4584991,El Pappagallo Mexican Restaurant,1401 S Avenue B,"Yuma, AZ 85364"
382,4590961,El Sol De Cuba Restaurant,161 Passaic St,"Passaic, NJ 07055"
383,4590973,El Sol De Mexico,"453  Main St, Ste B","Lander, WY 82520"
384,4591299,El Tapatio Restaurant,112 N Bent St,"Powell, WY 82435"
385,4591992,El Tesoro Cafe,"500  Montezuma Ave, Ste 104","Santa Fe, NM 87501"
386,4645920,Ellis Seafood,1041  Ellis Ave,"Jackson, MS 39209"
387,4652489,El Ranchito,686 N Broad St,"Globe, AZ 85501"
388,4656548,Em's Original Sub Shop,434  Main St,"Johnstown, PA 15901"
389,4658636,Embassy Suites Atlanta - Perimeter Cente,1030 Crown Pointe Parkway,"Atlanta, GA 30338"
390,4675574,Emmett Chinese Cafe,414 S Washington Ave,"Emmett, ID 83617"
391,4736924,Ephrata Pizza and Italian Restaurant,43 E Main St,"Ephrata, PA 17522"
392,4738661,Epi's A Basque Restaurant,1115 N Main Street,"Meridian, ID 83642"
393,4755797,Eric's San Jose Mexican Restaurant,6118  Garners Ferry Rd,"Columbia, SC 29209"
394,4794310,Europa,1409 E Cary St,"Richmond, VA 23219"
395,4839658,Quality Suites Near Old Town Scottsdale,1635 N Scottsdale Rd.,"Tempe, AZ 85281"
396,4929460,Family Bakery,412  Main St,"Bottineau, ND 58318"
397,4949487,Family Table of Atlantic,609 W 7th St,"Atlantic, IA 50022"
398,4950015,Family Traditions,21  Virginia Ave,"Petersburg, WV 26847"
399,4951377,Family Wok Chinese Restaurant,309  Broad St,"Montoursville, PA 17754"
400,4971152,Farm House Restrnt-Nos,119 W Main St,"Branson, MO 65616"
401,5002882,Fast Wok,3912  Plainfield Ave NE,"Grand Rapids, MI 49525"
402,5067616,Arizona Pizza,51  Park St,"Lee, MA 01238"
403,5069991,Filet & Vine,431  Cloverdale Rd,"Montgomery, AL 36106"
404,5070610,Filippo's,418 S Conkling St,"Baltimore, MD 21224"
405,5093553,Fiorino,38  Maple St,"Summit, NJ 7901"
406,5093988,Fire & Ice Restaurant,26  Seymour St,"Middlebury, VT 05753"
407,5101095,Fire Wok Express,249 N Santa Claus Ln,"North Pole, AK 99705"
408,5163145,First Street Diner,212  1st St,"Ellwood City, PA 16117"
409,5171586,First Wok,"7578 SE Maricamp Rd, Ste 103","Ocala, FL 34472"
410,5171589,First Wok,1683 W King St,"Decatur, IL 62522"
411,5171613,First Wok Restaurant,"180  Leaders Heights Rd, Ste A","York, PA 17402"
412,5176428,Monterey Fish House,2114  Del Monte Ave,"Monterey, CA 93940"
413,5193877,Five Star Pizza,"3233 SE Maricamp Rd, Ste 603","Ocala, FL 34471"
414,5205731,Flavors Of Italy,513  Atlantic Ave,"Ocean City, MD 21842"
415,5251484,Flying J Travel Plaza & Restaurant,277  Po Box,"Beach, ND 58621"
416,5259200,Foley Coffee Shop,213 N Mckenzie St,"Foley, AL 36535"
417,5294166,Forget Me Not Espresso,1246  Noble St,"Fairbanks, AK 99701"
418,5296797,Panda Garden,3735  Summer Ave,"Memphis, TN 38122"
419,5308661,Fortune Cookie Oriental Restaurant,119 S Hudson St,"Altus, OK 73521"
420,5321394,Four B's Restaurant,1210 N Main St,"Deer Lodge, MT 59722"
421,5323826,Four Reasons Bakery & Deli,135 W Main St,"Lancaster, OH 43130"
422,5329971,4th & Sea Fish & Chips,101  4th St,"Petaluma, CA 94952"
423,5367902,Franz's Food,46  Main St,"Durham, NH 03824"
424,5399629,Fresco Tortilla Plaza,"27111  Union Tpke, Ste 6","New Hyde Park, NY 11040"
425,5405175,Fricano's Too,174 S River Ave,"Holland, MI 49423"
426,5405943,T.G.I. Friday's,6460  Capitol Dr,"Greenbelt, MD 20770"
427,5411425,Friendly's,300  South St,"Bennington, VT"
428,5413462,Friend's Garden Chinese Restaurant,56  Central St,"Winchendon, MA 01475"
429,5426015,Front Street Steak House,519 E 1st St,"Ogallala, NE 69153"
430,5442363,Full Belli Deli,209 S Front St,"Townsend, MT 59644"
431,5452643,Panda Express,"3013 W Agua Fria Fwy, Ste 4","Phoenix, AZ 85027"
432,5510812,Galleria Pizza,1339  Merrick Ave,"Merrick, NY 11566"
433,5535451,Garden Lounge,313 S Main St,"Moscow, ID 83843"
434,5541614,Gardski's Business Office,1302  Avenue Q,"Lubbock, TX 79401"
435,5590132,Jim's State Grill,813  Main Ave,"Saint Maries, ID 83861"
436,5617274,Genii's Fine Foods,518 E Houghton Ave,"West Branch, MI 48661"
437,5630231,George's Hamburger Shop,420 S Hill St,"Globe, AZ 85501"
438,5642677,Italian Village Pizza,"600  Grant St, Ste 9","Pittsburgh, PA 15219"
439,5682390,Skoog's Parkside Restaurant & Motel,932  Broadway St N,"Menomonie, WI 54751"
440,5682410,Gilligan's Steamer & Raw Bar,219  Saint James Ave,"Goose Creek, SC 29445"
441,5697690,Giuseppe's Pizzeria,2  Main St,"Cortland, NY 13045"
442,5767312,Golden Corral,3270  Satellite Blvd,"Duluth, GA 30096"
443,5767318,Golden Corral,160 S Marlin Dr,"Greenwood, IN 46142"
444,5779856,Golden Wok,3948 W Chinden Blvd,"Garden City, ID 83714"
445,5779874,Golden Wok,"5917  Manatee Ave W, Ste 601","Bradenton, FL 34209"
446,5779875,Golden Wok,3545  1st St,"Bradenton, FL 34208"
447,5832703,The Gourmet A Deli Cafe,4961  Main St,"Manchester Center, VT 05255"
448,5833408,Gourmet Wok,825 W Baseline Rd,"Tempe, AZ 85283"
449,5833415,Gourmet Wok,"1630  Duvall Ave NE, Ste A","Renton, WA 98059"
450,5833649,Govan Expressions,116 N Water Ave,"Gallatin, TN 37066"
451,5869924,Grangeville Flower & Gift Shoppe,523 W Main St,"Grangeville, ID 83530"
452,5889479,Gray's Cafe,404 N Orange St,"Butler, MO 64730"
453,5894898,Great China Restaurant,2001 W Main St,"Independence, KS 67301"
454,5907389,Great Wall Chinese Food,243  Brownsville Rd,"Pittsburgh, PA 15210"
455,5907422,Super Fusion Express,777  Centre St,"Jamaica Plain, MA 02130"
456,5907427,Great Wall Chinese Restaurant,322  Market St,"Sunbury, PA 17801"
457,5907537,Great Wall Chinese Restaurant,1222  Sunset Dr,"Grenada, MS 38901"
458,5907574,Great Wall Chinese Restaurant,3411  Murchison Rd,"Fayetteville, NC 28311"
459,5907584,Great Wall Chinese Restrnt,18  Geneva St,"Lyons, NY 14489"
460,5907776,Great Wall Restaurant,401  Miller Rd,"Greenville, SC 29607"
461,5907809,Great Wall,344  3rd St,"California, PA 15419"
462,5907830,The Great Wall Restaurant,3852  Union Deposit Rd,"Harrisburg, PA 17109"
463,5919371,Green Barn German & American Restaurant,5  Hampstead Rd,"Salem, NH 03079"
464,5919686,Green Bean On Water,33  Water St,"Exeter, NH 03833"
465,5926704,Green Peppers Restaurant,11  Washington St,"Middlebury, VT 05753"
466,5959503,Greystone Golf Club,2555  Highway 70  E,"Dickson, TN 37055"
467,5988950,Grub Box,"201 N 8th St, Ste 1","Saint Maries, ID 83861"
468,6007845,Guido's Pizza Of Ravenna,214 W Main St,"Ravenna, OH 44266"
469,6014795,Gulf Net Seafood Llc,39087  Highway 621,"Gonzales, LA 70737"
470,6024394,Gust Hauf,300 W Bell St,"Glendive, MT 59330"
471,6030156,Lolo Creek Steakhouse Inc,6600  Highway 12  W,"Lolo, MT 59847"
472,6042042,H & M Best Fried Fish & Chicken,2903  Chippewa St,"Saint Louis, MO 63118"
473,6063305,Haag & Sons Seafood,7901 E Oak Island Dr,"Oak Island, NC 28465"
474,6122877,Hamburger King,547 S Decatur St,"Montgomery, AL 36104"
475,6122939,Hamburgers & More,94 N Main St,"Memphis, TN 38103"
476,6131557,Hammer's,2134 E Us Highway 20,"Michigan City, IN 46360"
477,6145391,Handi Corner,929  Main Ave,"Saint Maries, ID 83861"
478,6152918,Hang's Chinese Restaurant,711 N 1st St,"Harrison, MI 48625"
479,6160739,Hansel & Gretel's,113 S Bent St,"Powell, WY 82435"
480,6166292,Happiness Garden,212 E Main St,"Palmyra, NY 14522"
481,6166672,Happy Buddha Restaurant,1457  Virginia Ave,"Atlanta, GA 30337"
482,6168216,Good Times Restaurant,1413  Main St,"Newman, CA 95360"
483,6171527,Happy Wok,607 S Chester Rd,"Swarthmore, PA 19081"
484,6174390,Harbor Fish & Chips Restaurant,1543 E Los Angeles Ave,"Simi Valley, CA 93065"
485,6180450,Hardee's,501 W Main St,"Salem, IL"
486,6180631,Hardee's,104 E Hart St,"Buffalo, WY"
487,6180934,Hardee's,1425 S Alabama Ave,"Monroeville, AL 36460"
488,6182207,Hardee's,103 S 1st Ave,"Laurel, MT"
489,6193635,Harlow's Deli & Cafe,3  School St,"Peterborough, NH 03458"
490,6194203,Una Pizza,967 S Kentucky Ave,"Evansville, IN 47714"
491,6202014,Harper Management Co,415 E Main St,"Lancaster, OH 43130"
492,6232319,Harvest Grill,139 N Main St,"Moorefield, WV 26836"
493,6235492,Harveys,200  Main St,"Columbus, MS 39701"
494,6247500,Havana,"1423 N Great Neck Rd, Ste 100","Virginia Beach, VA 23454"
495,6265244,Hayloft Deli,11885  Us Highway 93  S,"Lolo, MT 59847"
496,6270149,Hazels Kitchen,237 N L St,"Tulare, CA 93274"
497,6331830,Azteca Mexican Restaurant,3302  Franklin Ave,"Waco, TX 76710"
498,6359607,Henry's Restaurant,405 W 9th St,"Libby, MT 59923"
499,6383991,Sabina's Diner and Ice Cream Shop,2400 N Florida Ave,"Hernando, FL 34442"
500,6419367,High Country Club,209  Main St,"Stevensville, MT 59870"
501,6423645,High Point Restaurant,1200  Highway 70  E,"Dickson, TN 37055"
502,6462963,Hilton Sonoma Wine Country,3555 Round Barn Blvd.,"Santa Rosa, CA 95403"
503,6476774,Hitching Post Pizza Package Store & Deli,740 S Main St,"Ellijay, GA 30540"
504,6481461,Ho-Ho Restaurant,7902  Lem Turner Rd,"Jacksonville, FL 32208"
505,6505659,Holiday Inn Express & Suites Montrose,1391 South Townsend Avenue,"Montrose, CO"
506,6517084,Holly Meadows,4855  Capac Rd,"Capac, MI 48014"
507,6518325,Miller's Hollywood Ale House,3215  Oakwood Blvd,"Hollywood, FL 33020"
508,6565331,Hometown Buffet,1065  Hartig Dr,"Delta, CO 81416"
509,6566313,Domino's Pizza,25061  Highway 82,"Waynesville, GA 31566"
510,6573895,Hong KONG,169  Westwood Shopping Ctr,"Fayetteville, NC 28314"
511,6573899,Hong Kong Restaurant,1713  Central Ave,"Charlotte, NC 28205"
512,6574185,Hong KONG Chinese Restaurant,4373  Commercial Way,"Spring Hill, FL 34606"
513,6574193,Hong KONG Chinese Restaurant,1201  17th St,"Cody, WY 82414"
514,6574202,Hong KONG Chinese Restaurant,3387  Highway 9  E,"Little River, SC 29566"
515,6574213,Hong KONG Chinese Restaurant,3240  Main St,"Weirton, WV 26062"
516,6574222,Hong KONG Chinese Restaurant,112 S Hollywood Blvd,"Steubenville, OH 43952"
517,6574261,Hong KONG Chinese Restaurant,2274 E Highway 501,"Conway, SC 29526"
518,6574416,Hong KONG Express,461  Lincoln Ave,"Saugus, MA 01906"
519,6574881,New Hong KONG Restaurant,156 N Broadway St,"Blackfoot, ID 83221"
520,6574951,Hong KONG Restaurant,3922  Bishop Rd,"Battleboro, NC 27809"
521,6581779,Hooters,941 E Lewis And Clark Pkwy,"Clarksville, IN 47129"
522,6613880,Lolo Super Stop,12011  Us Highway 93  S,"Lolo, MT 59847"
523,6614767,Hot Tuna,2817  Shore Dr,"Virginia Beach, VA 23451"
524,6615033,Hot Wok,1140 S Memorial Dr,"Tulsa, OK 74112"
525,6615684,Hotel Du Village,2535  River Rd,"New Hope, PA 18938"
526,6618977,Houlihan's,800  Front Ave,"Columbus, GA 31901"
527,6622471,House of China,2001 S 10th St,"McAllen, TX 78503"
528,6622488,House of China,4008 N 10th St,"McAllen, TX 78504"
529,6644431,Howard Seafood,501  Castle St,"Wilmington, NC 28401"
530,6644432,Howards Seafood,1315  Gandy St,"Jacksonville, FL 32208"
531,6654894,Huang Express,5462 W Broad St,"Richmond, VA 23230"
532,6659217,Huckleberry Coffee Company,438  State St,"Weiser, ID 83672"
533,6659536,Hucks Hoagies,104  Lehner St,"Wolfeboro, NH 03894"
534,6683546,Hunan Chinese Restaurant,1216 N Horner Blvd,"Sanford, NC 27330"
535,6683602,Hunan Garden,209  William St,"Fredericksburg, VA 22401"
536,6683629,Hunan Chinese Restaurant & Lounge,318  4th St S,"La Crosse, WI 54601"
537,6684266,Hunan Wok,"191  Woodport Rd, Ste 5","Sparta, NJ 07871"
538,6684306,Hunan Wok,"1432 E High St, Ste 5","Pottstown, PA 19464"
539,6710282,Hyatt Regency,"220 N Main St, Ste 1","Greenville, SC"
540,6716960,Hyperion Espresso,301  William St,"Fredericksburg, VA 22401"
541,6736357,Ichiban Steakhouse,302 Old Liverpool Rd,"Liverpool, NY 13088"
542,6777251,Imo's Pizza,521 W Us Highway 50,"O Fallon, IL 62269"
543,6803275,India Cook House,"14130  Culver Dr, Ste M","Irvine, CA 92604"
544,6825906,Infinity Palace Chinese Buffet,77  Salem Tpke,"Norwich, CT 06360"
545,6902634,IHOP,2877 S Arlington Rd,"Akron, OH 44312"
546,6950177,Isabella's Pizza,12 S Sumner Ave,"Newcastle, WY 82701"
547,6964523,IT Express,31 S Market St,"Selinsgrove, PA 17870"
548,6966379,Little Italy's,306  Roseberry St,"Phillipsburg, NJ 08865"
549,6987028,J & J Deli-Mart,1248  Glacier Ave,"Juneau, AK 99801"
550,6987761,J & J Fish & Chicken,6610 N 76th St,"Milwaukee, WI 53223"
551,7014910,J C's' Roast Beef Bar & Grill,21  Central St,"Derry, NH 03038"
552,7022518,J J Fish & Chicken of Cicero,4646 S Cicero Ave,"Chicago, IL 60638"
553,7033755,Jp's Eatery,"38  Main St, Unit 1","Durham, NH 03824"
554,7049276,Jack in the Box,1898 W Moore Ave,"Terrell, TX 75160"
555,7054113,Jack's Family Restaurant & Catering,1406 W Villard St,"Dickinson, ND 58601"
556,7055418,Jacks Sandwich Shop,9303  Lem Turner Rd,"Jacksonville, FL 32208"
557,7078703,Jade Garden Buffett,1017 S Us Highway 27,"Saint Johns, MI 48879"
558,7078743,Jade Garden of Putnam,319  Kennedy Dr,"Putnam, CT 06260"
559,7087539,Jamba Juice,138 W Main St,"Rexburg, ID"
560,7109327,Japanese Steak House,479 N High St,"Columbus, OH 43215"
561,7113402,Jasmine Cafe & Lounge,109 E College Ave,"Tallahassee, FL 32301"
562,7114840,Jason's Ice Cream & Cafe,"123  Farmington Ave, Ste 15","Bristol, CT 06010"
563,7116099,Jass Alley,900 W 5th Ave,"Anchorage, AK 99501"
564,7116700,Java,"228  Blue Lakes Blvd N, Ste 3","Twin Falls, ID 83301"
565,7118774,Jax Hamburgers,428  Main St,"Liberty, TX 77575"
566,7120013,Jay House Japanese & Chinese Restaurant,123  Nashua Rd,"Londonderry, NH 03053"
567,7127136,Jb's Family Restaurant,150 W Main St,"Rexburg, ID 83440"
568,7127383,Jb's Restaurant,"480 W Deuce Of Clubs, Ste B","Show Low, AZ 85901"
569,7168770,Jerome BBQ & Wings,1551  Edgewood Ave W,"Jacksonville, FL 32208"
570,7175596,Jersey Joe's Hoagies & Ch,21  El Camino Real,"San Carlos, CA 94070"
571,7195748,Jill's Place,310 S Bridge St,"Saint Anthony, ID 83445"
572,7201319,Jimmy Dean Charbroil Burger,28018  The Old Rd,"Valencia, CA 91355"
573,7201878,Jimmy Lynn's Seafood,18226  Coastal Hwy,"Lewes, DE 19958"
574,7202714,Jimmys Grocery and Seafood,236  2nd St,"Lakewood, NJ 08701"
575,7220125,Joanie's Diner,"120  Broadway, Ste 103","Kissimmee, FL 34741"
576,7229422,Joe's Broadstreet Grill,247 S Broad St,"Globe, AZ 85501"
577,7229781,Joe's Crab Shack,2805  Plank Rd,"Fredericksburg, VA"
578,7248312,Johnny's Fish Market,2526  Peach Orchard Rd,"Augusta, GA 30906"
579,7250060,John's Bar & Grille,2749  Cleveland Ave NW,"Canton, OH 44709"
580,7253274,Pork Chop John's Sandwich Shop,8 W Mercury St,"Butte, MT 59701"
581,7253656,Long's Seafood Market,667 N Foster Dr,"Baton Rouge, LA 70806"
582,7278493,Jokers Wild,1201 S Montana St,"Butte, MT 59701"
583,7298986,Jordan Inn & Conference Center,223 N Merrill Ave,"Glendive, MT 59330"
584,7324971,Juan In A Million,2300 E Cesar Chavez St,"Austin, TX 78702"
585,7325595,Juanito's Mexican Restaurant,308 E King Ave,"Tulare, CA 93274"
586,7332505,Juice Bar Health Food Restaurant,41 S High St,"Columbus, OH 43215"
587,7334310,Julians,102 S Lafayette St,"Lewisburg, WV 24901"
588,7342655,Junior's Pizzeria,85 S Park Dr,"Colchester, VT 05446"
589,7371438,K Bar Saloon,219 E 1st St,"Powell, WY 82435"
590,7393582,Kaladi Brothers Coffee,591 E Parks Hwy,"Wasilla, AK 99654"
591,7435701,Kaufman House,105 S Main St,"Zelienople, PA 16063"
592,7442053,Kay's Country Kitchen,5263  Bucktown Rd,"Cambridge, MD 21613"
593,7503370,KFC,1829  Highway 90,"Liberty, TX"
594,7531841,Keystone Bar,210  1st St,"Ellwood City, PA 16117"
595,7533843,Keystone Pizza,17 S Main St,"Payette, ID 83661"
596,7536213,Taco Bell,840  Liberty Hill Dr,"Evergreen, AL"
597,7536274,KFC,905 SW 7th St,"Atlantic, IA 50022"
598,7554452,Kiko's Mexican Food Restaurant & Cantina,5514  Everhart Rd,"Corpus Christi, TX 78411"
599,7578128,King House Buffet,122  Broadway  N,"Fargo, ND 58102"
600,7582663,King Tower,1701 E 5th St,"Tama, IA 52339"
601,7583261,King Wok,4194  Bolivar Rd,"Wellsville, NY 14895"
602,7591141,King's Wok,6202  Us Highway 301  N,"Ellenton, FL 34222"
603,7597476,Kin's Wok II,7645  Granby St,"Norfolk, VA 23505"
604,7610347,Kitchen At Depot Square,20  Depot Sq,"Hampton, NH 03842"
605,7610645,Kitchen Collection Inc,"250  Red Cliffs Dr, Ste 32","Saint George, UT 84790"
606,7628065,Kloiber's Cobbler Eatery,337 S Washington Ave,"Titusville, FL 32796"
607,7639183,Knight's Farm Supply,2310 N Belfast Ave,"Augusta, ME 04330"
608,7677436,Kountry Kitchen,111 S Main St,"Zelienople, PA 16063"
609,7745094,L D's Kitchen,1111  Mulberry St,"Vicksburg, MS 39183"
610,7749948,L R S Food Service Inc,20447  Robinson Rd,"Dunnellon, FL 34431"
611,7756837,La Comida,1385  Sheridan Ave,"Cody, WY 82414"
612,7758862,La Esperanza Panaderia Y & Restaurant,616  Fort Hall Ave,"American Falls, ID 83211"
613,7767068,La Mordidad,1416  Austin Ave,"McAllen, TX 78501"
614,7767333,La Nacional Mexican Buffet,4403  17th Ave,"Columbus, GA 31904"
615,7767644,La Nopalera Mexicano #2,1631 Hendricks Ave,"Jacksonville, FL 32207"
616,7769991,La Petite Auberge,311  William St,"Fredericksburg, VA 22401"
617,7832150,L'Allegria Restaurant,11  Prospect St,"Madison, NJ 7940"
618,7889308,Los Koritas,220 S Montana St,"Dillon, MT 59725"
619,7890323,3 Margaritas,627  Jadwin Ave,"Richland, WA 99352"
620,7907624,Laughing Horse Lodge,22360  Mt Highway 83,"Bigfork, MT 59911"
621,7983778,Lee's Restaurant,1323  Highway 81  S,"Grafton, ND 58237"
622,7984800,Lee's Wok,1437 W Montrose Ave,"Chicago, IL 60613"
623,7984802,Lee's Wok,455  Penn Lincoln Dr,"Imperial, PA 15126"
624,7985323,Yummy Tummy Cafe,114 S 3rd St,"Leesville, LA 71446"
625,8016614,Leonard Paul's Pizza Globe,180 S Hill St,"Globe, AZ 85501"
626,8053631,Libby Cafe,411  Mineral Ave,"Libby, MT 59923"
627,8059895,Liberty Mill Inc,222 S Liberty St,"Galion, OH 44833"
628,8066824,Licano's Mexican Food & Steakhouse,573 W Deuce Of Clubs,"Show Low, AZ 85901"
629,8131987,Liquid Planet,223 N Higgins Ave,"Missoula, MT 59802"
630,8141011,Little Africa Market,1407  Thatcher St,"Wilmington, DE 19802"
631,8143355,Little Caesars Pizza,8420  Main St,"Birch Run, MI"
632,8143651,Little Caesars Pizza,406 N Litchfield Rd,"Goodyear, AZ"
633,8144247,Little Caesars Pizza,"4325 N Sheridan Rd, Ste 4","Peoria, IL 61614"
634,8155241,Little Tokyo,"315  Lincoln St, Ste 112","Sitka, AK 99835"
635,8155312,Little Tokyo Restaurant,150 E Bonita Ave,"San Dimas, CA 91773"
636,8155626,Little Tulsa Cafe,108 N Walnut St,"Salem, IL 62881"
637,8164840,Livingston Bar and Grill,130 N Main St,"Livingston, MT 59047"
638,8176453,Lobster Bros Seafood,26055  Detroit Rd,"Westlake, OH 44145"
639,8186759,Bank of Locust Grove,219  Po Box,"Locust Grove, OK 74352"
640,8193737,Logan's Roadhouse,4225 N Main St,"Mishawaka, IN"
641,8193780,Logan's Roadhouse,4649 W 1st Street,"Sanford, FL 32771"
642,8200475,Lombardo's Trattoria,201 S 20th St,"Saint Louis, MO 63103"
643,8211647,Long John Silver's Seafood,5405  Portsmouth Blvd,"Portsmouth, VA"
644,8211888,Long John Silver's Seafood,306  Blowing Rock Blvd,"Lenoir, NC"
645,8212144,Long John Silver's Seafood,1036 W Walnut St,"Rogers, AR 72756"
646,8212453,A&W Restaurant,140 N Main St,"East Peoria, IL 61611"
